;mass A;;
t;x;y;
18.080;3.245E-2;1.934E-2
18.120;3.850E-2;2.012E-2
18.160;4.228E-2;2.050E-2
18.200;4.571E-2;2.069E-2
18.240;4.781E-2;2.088E-2
18.280;4.958E-2;2.079E-2
18.320;4.967E-2;2.065E-2
18.360;4.870E-2;2.042E-2
18.400;4.633E-2;2.052E-2
18.440;4.275E-2;2.060E-2
18.480;3.788E-2;1.973E-2
18.520;3.238E-2;1.958E-2
18.560;2.598E-2;1.949E-2
18.600;1.866E-2;1.918E-2
18.640;1.138E-2;1.865E-2
18.680;3.926E-3;1.861E-2
18.720;-2.824E-3;1.900E-2
18.760;-1.063E-2;1.931E-2
18.800;-1.801E-2;1.983E-2
18.840;-2.475E-2;2.004E-2
18.880;-3.135E-2;2.074E-2
18.920;-3.646E-2;2.108E-2
18.960;-4.132E-2;2.179E-2
19.000;-4.478E-2;2.176E-2
19.040;-4.748E-2;2.177E-2
19.080;-4.917E-2;2.200E-2
19.120;-4.981E-2;2.192E-2
19.160;-4.953E-2;2.185E-2
19.200;-4.797E-2;2.173E-2
19.240;-4.549E-2;2.180E-2
19.280;-4.144E-2;2.134E-2
19.320;-3.623E-2;2.093E-2
19.360;-3.106E-2;2.079E-2
19.400;-2.448E-2;1.973E-2
19.440;-1.779E-2;1.942E-2
19.480;-1.020E-2;1.930E-2
19.520;-2.587E-3;1.866E-2
19.560;4.307E-3;1.820E-2
19.600;1.148E-2;1.833E-2
19.640;1.782E-2;1.857E-2
19.680;2.429E-2;1.942E-2
19.720;3.014E-2;1.931E-2
19.760;3.369E-2;1.974E-2
19.800;3.845E-2;2.040E-2
19.840;4.149E-2;2.030E-2
19.880;4.337E-2;2.030E-2
19.920;4.471E-2;1.996E-2
19.960;4.496E-2;2.013E-2
20.000;4.454E-2;1.999E-2
20.040;4.239E-2;1.987E-2
20.080;3.902E-2;1.979E-2
20.120;3.456E-2;1.948E-2
20.160;2.997E-2;1.910E-2
20.200;2.358E-2;1.882E-2
20.240;1.720E-2;1.874E-2
20.280;1.040E-2;1.863E-2
20.320;3.335E-3;1.889E-2
20.360;-3.688E-3;1.904E-2
20.400;-9.698E-3;1.896E-2
20.440;-1.774E-2;1.948E-2
20.480;-2.347E-2;1.996E-2
20.520;-2.906E-2;2.073E-2
20.560;-3.465E-2;2.117E-2
20.600;-3.877E-2;2.129E-2
20.640;-4.211E-2;2.159E-2
20.680;-4.481E-2;2.209E-2
20.720;-4.615E-2;2.203E-2
20.760;-4.697E-2;2.190E-2
20.800;-4.662E-2;2.195E-2
20.840;-4.518E-2;2.199E-2
20.880;-4.280E-2;2.170E-2
20.920;-3.888E-2;2.095E-2
20.960;-3.438E-2;2.074E-2
21.000;-2.922E-2;2.046E-2
21.040;-2.296E-2;1.998E-2
21.080;-1.667E-2;1.967E-2
21.120;-9.990E-3;1.944E-2
21.160;-2.562E-3;1.871E-2
21.200;4.207E-3;1.825E-2
21.240;1.067E-2;1.838E-2
21.280;1.665E-2;1.905E-2
21.320;2.315E-2;1.906E-2
21.360;2.767E-2;1.925E-2
21.400;3.168E-2;1.917E-2
21.440;3.575E-2;2.004E-2
21.480;3.830E-2;2.028E-2
21.520;4.106E-2;2.023E-2
21.560;4.226E-2;2.005E-2
21.600;4.240E-2;2.000E-2
21.640;4.153E-2;1.996E-2
21.680;3.992E-2;1.996E-2
21.720;3.702E-2;1.960E-2
21.760;3.326E-2;1.960E-2
21.800;2.759E-2;1.912E-2
21.840;2.211E-2;1.878E-2
21.880;1.634E-2;1.880E-2
21.920;9.380E-3;1.882E-2
21.960;2.960E-3;1.893E-2
22.000;-2.700E-3;1.871E-2
22.040;-9.511E-3;1.931E-2
22.080;-1.568E-2;1.998E-2
22.120;-2.181E-2;2.000E-2
22.160;-2.745E-2;2.073E-2
22.200;-3.220E-2;2.087E-2
22.240;-3.600E-2;2.105E-2
22.280;-3.947E-2;2.163E-2
22.320;-4.187E-2;2.177E-2
22.360;-4.288E-2;2.187E-2
22.400;-4.363E-2;2.181E-2
22.440;-4.339E-2;2.168E-2
22.480;-4.200E-2;2.161E-2
22.520;-3.943E-2;2.169E-2
22.560;-3.591E-2;2.124E-2
22.600;-3.206E-2;2.090E-2
22.640;-2.667E-2;2.069E-2
22.680;-2.107E-2;2.005E-2
22.720;-1.504E-2;1.977E-2
22.760;-8.833E-3;1.915E-2
22.800;-2.419E-3;1.907E-2
22.840;4.015E-3;1.875E-2
22.880;9.850E-3;1.872E-2
22.920;1.564E-2;1.888E-2
22.960;2.122E-2;1.889E-2
23.000;2.554E-2;1.907E-2
23.040;2.978E-2;1.965E-2
23.080;3.357E-2;1.953E-2
23.120;3.636E-2;1.969E-2
23.160;3.795E-2;1.992E-2
23.200;3.909E-2;2.001E-2
23.240;3.892E-2;1.998E-2
23.280;3.816E-2;1.987E-2
23.320;3.645E-2;2.015E-2
23.360;3.387E-2;1.992E-2
23.400;3.007E-2;1.937E-2
23.440;2.490E-2;1.926E-2
23.480;1.951E-2;1.918E-2
23.520;1.369E-2;1.920E-2
23.560;8.108E-3;1.898E-2
23.600;2.149E-3;1.902E-2
23.640;-4.370E-3;1.892E-2
23.680;-1.046E-2;1.944E-2
23.720;-1.570E-2;1.986E-2
23.760;-2.111E-2;2.004E-2
23.800;-2.584E-2;2.062E-2
23.840;-3.038E-2;2.124E-2
23.880;-3.392E-2;2.138E-2
23.920;-3.706E-2;2.131E-2
23.960;-3.913E-2;2.157E-2
24.000;-4.030E-2;2.136E-2
24.040;-4.067E-2;2.154E-2
24.080;-4.034E-2;2.135E-2
24.120;-3.919E-2;2.128E-2
